,Order_ID,Product_ID,Product_Category,Product_Name,Region,City,Supplier_ID,Supplier_Lead_Time_Days,Warehouse_ID,Current_Inventory,Previous_Day_Sales,Previous_7_Days_Sales,Previous_30_Days_Sales,Average_Daily_Sales,Unit_Price,Discount_Percentage,Promotion,Holiday,Season,Weather,Competitor_Price,Stockout_Days,Delivery_Delay_Days,Transportation_Cost,Customer_Return_Rate,Demand_Quantity,Order_Year,Order_Month,Order_Day,Order_DayOfWeek
3812,ORD103812,P-CLO-004,Clothing,Track Pants,East,Patna,SUP-031,9.0,WH-EA-03,256.0,14.0,167.0,616.0,19.65,1559.62,8.0,No,No,Summer,Sunny,1259.32,3.0,1.0,461.78,0.074,13,2022,7,1,4
3813,ORD103813,P-ELE-007,Electronics,LED TV 43in,Central,Gwalior,SUP-033,8.0,WH-CE-01,66.0,5.0,41.0,144.0,,10940.56,8.6,No,No,Spring,Cloudy,11366.24,0.0,0.0,371.61,0.102,5,2022,3,16,2
3814,ORD103814,P-CLO-015,Clothing,Track Pants,Central,Jabalpur,SUP-034,16.0,WH-CE-01,52.0,20.0,117.0,521.0,16.22,1924.53,16.1,,No,Summer,Rainy,,0.0,0.0,459.87,0.211,19,2022,3,20,6
3815,ORD103815,P-GRO-014,Grocery,Sugar 1kg,South,Kochi,SUP-008,3.0,WH-SO-03,887.0,54.0,441.0,1887.0,59.26,168.63,20.2,Yes,No,Summer,Rainy,140.39,0.0,1.0,397.45,0.08,49,2021,5,9,6
3816,ORD103816,P-CLO-014,Clothing,Cotton Saree,West,Mumbai,SUP-002,3.0,WH-WE-02,378.0,31.0,217.0,671.0,23.2,1743.09,3.2,No,No,Summer,Cloudy,1740.95,,0.0,242.36,0.079,26,2022,3,2,2
3817,ORD103817,P-GRO-007,Grocery,Toor Dal 1kg,West,Ahmedabad,SUP-026,8.0,WH-WE-04,1176.0,56.0,389.0,,65.34,232.8,36.2,No,Yes,Summer,Sunny,209.75,0.0,0.0,,0.098,81,2024,5,8,2
3818,ORD103818,P-FUR-010,Furniture,Office Chair,West,Mumbai,SUP-025,3.0,WH-WE-05,28.0,5.0,51.0,188.0,6.08,1527.26,34.6,No,No,Winter,Stormy,1463.77,1.0,2.0,213.63,0.068,3,2021,12,18,5
3819,ORD103819,P-BEA-011,Beauty,Hair Oil 250ml,West,Surat,SUP-035,6.0,WH-WE-01,141.0,18.0,126.0,608.0,17.95,961.5,11.3,No,No,Autumn,Sunny,984.97,0.0,0.0,381.37,0.023,17,2024,7,5,4
3820,ORD103820,P-BEA-004,Beauty,Face Wash 100ml,South,Chennai,SUP-026,12.0,WH-SO-01,455.0,27.0,198.0,902.0,28.66,174.49,5.0,No,No,Summer,Cloudy,172.77,0.0,1.0,465.33,0.041,24,2021,5,7,4
3821,ORD103821,P-FUR-007,Furniture,Wooden Bookshelf,South,Kochi,SUP-033,15.0,WH-SO-04,114.0,7.0,42.0,150.0,5.55,13982.75,3.1,Yes,No,Summer,Sunny,14381.33,0.0,0.0,518.78,0.037,5,2023,7,20,3
3822,ORD103822,P-CLO-009,Clothing,Women's Kurti,East,Kolkata,SUP-014,9.0,WH-EA-01,126.0,24.0,,468.0,18.93,1771.58,18.4,No,No,Autumn,Rainy,1793.86,0.0,1.0,339.88,0.094,20,2021,6,7,0
3823,ORD103823,P-ELE-006,Electronics,Wireless Earbuds,West,Nagpur,SUP-005,7.0,WH-WE-04,112.0,9.0,60.0,350.0,10.24,8215.49,31.5,No,No,Autumn,,9762.88,0.0,0.0,433.76,0.077,13,2022,7,18,0
3824,ORD103824,P-BEA-008,Beauty,Face Wash 100ml,West,Pune,SUP-002,17.0,WH-WE-03,335.0,11.0,170.0,596.0,22.87,249.77,11.5,Yes,No,Autumn,Sunny,254.95,0.0,1.0,542.88,0.028,28,2024,10,25,4
3825,ORD103825,P-CLO-007,Clothing,Men's Cotton T-Shirt,West,Nagpur,SUP-018,8.0,WH-WE-03,345.0,29.0,181.0,642.0,24.19,643.75,17.2,No,No,Winter,Sunny,649.54,0.0,1.0,412.11,0.086,30,2024,1,29,0
3826,ORD103826,P-GRO-001,Grocery,Masala Mix 200g,West,Mumbai,SUP-001,4.0,WH-WE-04,652.0,24.0,300.0,1131.0,39.49,354.57,6.0,No,No,Winter,Cloudy,366.51,0.0,0.0,209.0,0.08,58,2023,1,21,5
3827,ORD103827,P-GRO-012,Grocery,Instant Noodles Pack,Central,Indore,SUP-021,7.0,WH-CE-05,344.0,24.0,196.0,726.0,,126.13,22.4,No,No,Autumn,Sunny,125.87,0.0,2.0,417.39,0.28,24,2023,7,12,2
3828,ORD103828,P-SPO-014,Sports,Cycling Helmet,North,Lucknow,SUP-017,4.0,WH-NO-01,223.0,19.0,,407.0,16.09,1576.26,35.9,No,No,Summer,Rainy,1376.52,0.0,0.0,,0.075,18,2023,8,23,2
3829,ORD103829,P-FUR-012,Furniture,Study Table,Central,Jabalpur,SUP-011,6.0,WH-CE-01,22.0,5.0,22.0,104.0,3.44,11186.3,6.8,No,No,Spring,Rainy,11805.43,0.0,2.0,379.15,0.033,2,2024,3,3,6
3830,ORD103830,P-CLO-015,Clothing,Woolen Sweater,North,,SUP-024,10.0,WH-NO-04,69.0,33.0,142.0,,19.12,1190.74,12.7,Yes,No,Summer,Stormy,1313.69,0.0,0.0,378.62,0.157,21,2023,5,17,2
3831,ORD103831,P-FUR-007,Furniture,Foldable Bed,East,Ranchi,SUP-028,3.0,WH-EA-01,82.0,5.0,32.0,129.0,4.14,18227.65,14.7,No,No,Winter,Sunny,20495.51,0.0,3.0,271.84,0.005,9,2023,1,17,1
3832,ORD103832,P-GRO-001,Grocery,Instant Noodles Pack,North,Chandigarh,SUP-002,16.0,WH-NO-03,676.0,20.0,409.0,1744.0,55.39,137.31,9.0,,No,Summer,Cloudy,144.88,0.0,2.0,579.7,0.09,75,2021,4,21,2
3833,ORD103833,P-CLO-005,Clothing,Track Pants,East,Guwahati,SUP-020,12.0,WH-EA-03,200.0,13.0,139.0,671.0,20.14,1599.95,20.7,No,No,Autumn,Cloudy,1565.54,0.0,2.0,411.37,0.03,17,2024,11,1,4
3834,ORD103834,P-GRO-013,Grocery,Wheat Flour 5kg,South,Coimbatore,SUP-038,7.0,WH-SO-02,723.0,30.0,195.0,989.0,31.53,434.31,7.2,,No,Summer,Rainy,443.45,0.0,1.0,344.97,0.176,34,2023,4,8,5
3835,ORD103835,P-CLO-003,Clothing,Cotton Saree,North,Jaipur,SUP-012,11.0,WH-NO-03,204.0,17.0,128.0,605.0,18.93,1416.95,12.2,,No,Spring,Sunny,1619.45,0.0,2.0,431.79,0.061,24,2022,2,28,0
3836,ORD103836,P-FUR-009,Furniture,Sofa Cushion Set,East,Ranchi,SUP-032,8.0,WH-EA-01,89.0,5.0,42.0,127.0,4.98,19025.73,25.0,No,No,Autumn,Sunny,18684.85,0.0,1.0,361.04,0.028,8,2021,7,17,5
3837,ORD103837,P-ELE-001,Electronics,Bluetooth Speaker,West,Nagpur,SUP-014,12.0,WH-WE-02,34.0,10.0,92.0,273.0,9.92,6236.93,15.1,Yes,No,Summer,Sunny,5641.43,0.0,1.0,338.79,0.039,9,2023,6,2,4
3838,ORD103838,P-BEA-005,Beauty,Lipstick Set,North,Chandigarh,SUP-011,9.0,WH-NO-01,236.0,12.0,102.0,585.0,19.79,162.43,15.3,No,No,Spring,Cloudy,191.14,0.0,1.0,1117.95,0.087,17,2024,2,18,6
3839,ORD103839,P-GRO-002,Grocery,Sunflower Oil 1L,West,Ahmedabad,SUP-035,3.0,WH-WE-05,180.0,41.0,239.0,,34.01,141.14,15.7,Yes,No,Spring,Rainy,129.64,0.0,24.0,223.81,0.039,35,2024,3,26,1
3840,ORD103840,P-FUR-002,Furniture,Office Chair,North,Jaipur,SUP-015,7.0,WH-NO-05,1258.0,6.0,43.0,250.0,8.36,3316.28,15.6,Yes,No,Autumn,Sunny,2899.27,0.0,2.0,285.91,0.078,11,2024,7,18,3
3841,ORD103841,P-FUR-003,Furniture,TV Unit,North,Jaipur,SUP-035,16.0,WH-NO-02,85.0,5.0,29.0,135.0,4.62,3155.69,6.2,Yes,No,Autumn,Cloudy,3236.26,0.0,1.0,420.02,0.092,6,2024,7,29,0
3842,ORD103842,P-FUR-009,Furniture,Sofa Cushion Set,North,Kanpur,SUP-027,11.0,WH-NO-01,51.0,7.0,31.0,135.0,4.25,18133.18,2.5,No,No,Summer,Sunny,18726.17,0.0,2.0,478.37,0.159,7,2023,6,30,4
3843,ORD103843,P-FUR-011,Furniture,Foldable Bed,East,Guwahati,SUP-033,6.0,WH-EA-02,60.0,2.0,18.0,76.0,3.14,10973.88,9.5,No,No,Autumn,Sunny,11376.01,0.0,1.0,309.5,0.039,4,2024,10,15,1
3844,ORD103844,P-SPO-005,Sports,Running Shoes,West,Nagpur,SUP-033,10.0,WH-WE-05,329.0,14.0,89.0,366.0,13.6,4078.76,13.3,No,No,Summer,Stormy,4365.33,0.0,1.0,374.43,0.142,14,2021,4,19,0
3845,ORD103845,P-CLO-013,Clothing,Formal Shirt,East,Guwahati,SUP-037,5.0,WH-EA-05,137.0,11.0,82.0,394.0,12.91,934.53,18.4,Yes,No,Autumn,Rainy,922.44,0.0,1.0,,0.057,11,2022,8,1,0
3846,ORD103846,P-BEA-006,Beauty,Herbal Shampoo 200ml,West,Nagpur,SUP-023,6.0,WH-WE-04,792.0,34.0,363.0,1517.0,50.4,311.62,8.0,No,No,Winter,Stormy,307.95,,0.0,140.33,0.188,40,2022,12,8,3
3847,ORD103847,P-FUR-012,Furniture,TV Unit,East,Guwahati,SUP-039,,WH-EA-05,40.0,4.0,23.0,111.0,,10189.04,4.1,Yes,No,Autumn,Sunny,9721.8,0.0,1.0,361.11,0.204,4,2023,10,19,3
3848,ORD103848,P-GRO-008,Grocery,Masala Mix 200g,West,Nagpur,SUP-003,15.0,WH-WE-01,698.0,25.0,273.0,1023.0,33.21,59.18,14.0,No,No,Spring,Rainy,59.83,0.0,1.0,474.16,0.166,37,2022,3,14,0
3849,ORD103849,P-GRO-011,Grocery,Sunflower Oil 1L,Central,Bhopal,SUP-020,4.0,WH-CE-03,181.0,64.0,355.0,1597.0,51.21,151.81,11.0,No,No,Spring,Cloudy,158.39,0.0,1.0,325.03,0.14,45,2022,2,28,0
3850,ORD103850,P-CLO-015,Clothing,Track Pants,South,Kochi,SUP-016,8.0,WH-SO-04,110.0,33.0,166.0,769.0,27.23,2374.61,8.1,No,No,Summer,Cloudy,2546.87,0.0,1.0,278.08,0.143,26,2024,8,12,0
3851,ORD103851,P-GRO-015,Grocery,Toor Dal 1kg,North,Lucknow,SUP-004,15.0,WH-NO-01,615.0,39.0,137.0,870.0,25.6,91.54,22.8,No,No,Autumn,Sunny,84.97,0.0,6.0,686.06,,41,2023,8,7,0
3852,ORD103852,P-GRO-009,Grocery,Sugar 1kg,North,Jaipur,SUP-035,8.0,WH-NO-03,588.0,48.0,236.0,1038.0,38.69,205.19,2.4,No,No,Summer,Sunny,184.73,0.0,1.0,335.12,0.079,41,2023,7,17,0
3853,ORD103853,P-GRO-015,Grocery,Basmati Rice 5kg,East,Patna,SUP-033,3.0,WH-EA-02,419.0,44.0,249.0,1076.0,36.76,468.18,24.2,No,No,Autumn,Sunny,501.33,0.0,0.0,327.92,0.018,46,2021,9,27,0
3854,ORD103854,P-FUR-011,Furniture,Plastic Storage Rack,East,Bhubaneswar,SUP-030,16.0,WH-EA-01,59.0,1.0,30.0,122.0,4.04,12059.6,2.1,No,No,Winter,Cloudy,11549.22,0.0,1.0,531.57,0.121,4,2023,1,1,6
3855,ORD103855,P-GRO-005,Grocery,Basmati Rice 5kg,North,Jaipur,SUP-026,11.0,WH-NO-02,962.0,61.0,365.0,,47.12,482.35,8.8,No,No,Autumn,Rainy,444.33,0.0,3.0,469.09,0.185,55,2022,9,8,3
3856,ORD103856,P-BEA-015,Beauty,Body Lotion 400ml,West,Ahmedabad,SUP-025,2.0,WH-WE-05,137.0,23.0,148.0,506.0,18.6,582.78,12.7,Yes,No,Summer,Cloudy,496.52,0.0,1.0,268.24,0.086,13,2023,6,26,0
3857,ORD103857,P-CLO-003,Clothing,Formal Shirt,Central,Gwalior,SUP-016,12.0,WH-CE-03,146.0,8.0,83.0,326.0,10.97,565.43,2.2,,No,Autumn,Sunny,629.09,,0.0,,0.015,16,2024,9,6,4
3858,ORD103858,P-FUR-008,Furniture,Wooden Bookshelf,South,Bengaluru,SUP-028,6.0,WH-SO-01,143.0,11.0,56.0,231.0,6.97,10128.43,14.4,No,No,Spring,Rainy,10351.79,0.0,0.0,300.91,0.079,8,2022,2,11,4
3859,ORD103859,P-ELE-003,Electronics,Laptop Stand,North,Kanpur,SUP-040,11.0,WH-NO-04,124.0,13.0,64.0,290.0,9.68,6697.97,0.2,No,No,Spring,Sunny,6990.26,0.0,2.0,441.92,0.042,9,2024,3,30,5
3860,ORD103860,P-CLO-012,Clothing,Woolen Sweater,North,Chandigarh,SUP-011,12.0,WH-NO-03,645.0,34.0,213.0,957.0,31.39,2442.92,26.1,No,No,Summer,Rainy,2528.41,0.0,2.0,446.4,0.059,35,2023,7,15,5
3861,ORD103861,P-ELE-014,Electronics,LED TV 43in,South,Coimbatore,SUP-014,5.0,WH-SO-02,166.0,12.0,62.0,284.0,9.83,10970.66,10.8,No,No,Winter,Sunny,11157.19,0.0,0.0,392.42,0.098,11,2022,12,27,1
3862,ORD103862,P-FUR-013,Furniture,Sofa Cushion Set,West,Pune,SUP-005,10.0,WH-WE-02,95.0,11.0,57.0,280.0,9.32,12863.96,6.5,No,No,Autumn,Cloudy,12840.07,0.0,3.0,521.87,0.058,13,2024,10,20,6
3863,ORD103863,P-GRO-002,Grocery,Sugar 1kg,East,Bhubaneswar,SUP-037,7.0,WH-EA-03,710.0,32.0,253.0,899.0,30.05,89.24,8.6,No,No,Autumn,Sunny,88.74,0.0,1.0,363.47,0.022,38,2021,8,3,1
3864,ORD103864,P-SPO-005,Sports,Badminton Racket,North,Chandigarh,SUP-022,3.0,WH-NO-05,291.0,17.0,125.0,,18.43,1952.69,2.1,,No,Autumn,Sunny,1800.08,0.0,0.0,281.36,0.075,17,2023,9,19,1
3865,ORD103865,P-GRO-006,Grocery,Instant Noodles Pack,South,Bengaluru,SUP-024,7.0,WH-SO-04,1123.0,93.0,390.0,1772.0,,363.66,5.6,No,No,Autumn,Cloudy,312.3,0.0,0.0,261.89,0.2,72,2022,8,6,5
3866,ORD103866,P-CLO-002,Clothing,Women's Kurti,North,Chandigarh,SUP-011,11.0,WH-NO-03,99.0,9.0,100.0,488.0,16.5,2009.64,12.0,No,No,Autumn,Cloudy,2370.67,0.0,0.0,352.09,0.113,15,2023,9,24,6
3867,ORD103867,P-GRO-008,Grocery,Masala Mix 200g,South,Coimbatore,SUP-002,13.0,WH-SO-02,297.0,27.0,237.0,784.0,25.78,98.43,17.3,No,No,Summer,Sunny,98.73,0.0,3.0,447.78,0.086,29,2021,7,22,3
3868,ORD103868,P-FUR-001,Furniture,Plastic Storage Rack,South,Kochi,SUP-033,8.0,WH-SO-01,82.0,10.0,48.0,216.0,6.67,19057.78,10.5,No,No,Winter,Cloudy,18390.68,0.0,1.0,357.78,0.048,9,2023,12,12,1
3869,ORD103869,P-CLO-010,Clothing,Men's Cotton T-Shirt,East,Ranchi,SUP-035,4.0,WH-EA-01,91.0,19.0,133.0,570.0,17.82,1591.4,16.3,No,No,Summer,Sunny,1489.43,0.0,1.0,,0.147,17,2021,4,11,6
3870,ORD103870,P-GRO-009,Grocery,Masala Mix 200g,East,Patna,SUP-014,5.0,WH-EA-01,355.0,49.0,255.0,1356.0,39.65,152.9,1.3,No,Yes,Summer,,165.74,0.0,2.0,335.7,0.122,37,2022,5,25,2
3871,ORD103871,P-GRO-009,Grocery,Instant Noodles Pack,West,Surat,SUP-031,8.0,WH-WE-05,843.0,54.0,250.0,1615.0,53.7,481.32,18.6,No,No,Summer,Sunny,486.89,0.0,1.0,345.76,0.027,50,2024,8,17,5
3872,ORD103872,P-ELE-014,Electronics,Power Bank 10000mAh,North,Delhi,SUP-023,7.0,WH-NO-03,146.0,5.0,39.0,182.0,6.96,1734.48,6.5,No,No,Autumn,Sunny,1614.68,0.0,0.0,268.42,0.013,3,2023,7,14,4
3873,ORD103873,P-ELE-012,Electronics,Smartphone Charger,West,Nagpur,SUP-026,4.0,WH-WE-01,250.0,13.0,65.0,305.0,10.24,12701.76,23.6,No,No,Winter,Cloudy,12393.28,0.0,1.0,350.72,0.089,12,2022,12,19,0
3874,ORD103874,P-SPO-004,Sports,Skipping Rope,North,Kanpur,SUP-007,11.0,WH-NO-05,247.0,16.0,69.0,274.0,10.88,2946.46,7.8,Yes,No,Summer,Rainy,3019.84,0.0,1.0,544.65,0.07,14,2022,4,29,4
3875,ORD103875,P-GRO-009,Grocery,Sugar 1kg,South,Kochi,SUP-025,7.0,WH-SO-01,664.0,50.0,423.0,1523.0,60.62,584.6,21.0,Yes,No,Summer,Sunny,566.52,0.0,0.0,214.37,0.076,85,2021,5,11,1
3876,ORD103876,P-ELE-013,Electronics,Home Router,West,Ahmedabad,SUP-007,8.0,WH-WE-04,258.0,14.0,96.0,344.0,12.25,1614.48,11.9,No,No,Autumn,Cloudy,1719.75,0.0,,407.09,0.141,17,2021,6,12,5
3877,ORD103877,P-SPO-013,Sports,Yoga Mat,West,Pune,SUP-009,3.0,WH-WE-01,275.0,14.0,89.0,,12.69,3186.03,1.9,Yes,No,Autumn,Rainy,3727.42,0.0,0.0,239.94,0.175,15,2023,11,14,1
3878,ORD103878,P-ELE-010,Electronics,Home Router,North,Jaipur,SUP-015,12.0,WH-NO-03,216.0,8.0,,227.0,8.48,,16.1,,No,Spring,Sunny,2593.37,0.0,0.0,311.25,0.146,8,2022,2,5,5
3879,ORD103879,P-GRO-002,Grocery,Sugar 1kg,East,Guwahati,SUP-009,15.0,WH-EA-03,709.0,43.0,251.0,1074.0,31.61,199.39,5.2,No,No,Summer,,194.84,0.0,3.0,499.33,0.14,42,2021,4,19,0
3880,ORD103880,P-FUR-007,Furniture,Wooden Bookshelf,West,Pune,SUP-037,11.0,WH-WE-05,16.0,4.0,39.0,139.0,4.54,12710.68,9.0,Yes,No,Autumn,Sunny,11866.76,0.0,1.0,412.97,0.065,4,2022,10,3,0
3881,ORD103881,P-SPO-013,Sports,Football,Central,Raipur,SUP-002,4.0,WH-CE-04,377.0,11.0,100.0,562.0,16.66,1683.99,7.4,No,No,Autumn,Rainy,1663.31,0.0,2.0,,0.058,17,2022,8,2,1
3882,ORD103882,P-FUR-002,Furniture,TV Unit,East,Guwahati,SUP-037,3.0,WH-EA-03,19.0,4.0,33.0,156.0,4.44,7433.6,2.6,No,No,Autumn,Sunny,6267.79,0.0,0.0,265.53,0.125,4,2024,10,31,3
3883,ORD103883,P-CLO-009,Clothing,Cotton Saree,North,Chandigarh,SUP-007,9.0,WH-NO-03,658.0,45.0,350.0,1547.0,46.94,,18.0,No,No,Winter,Sunny,584.02,0.0,3.0,405.64,0.086,72,2021,12,3,4
3884,ORD103884,P-SPO-009,Sports,Cricket Bat,East,Patna,SUP-035,3.0,WH-EA-04,285.0,12.0,113.0,447.0,15.64,1972.01,6.3,No,Yes,Winter,Rainy,1761.53,0.0,2.0,215.93,0.061,15,2022,1,26,2
3885,ORD103885,P-ELE-004,Electronics,Smartphone Charger,North,Lucknow,SUP-014,7.0,WH-NO-03,195.0,10.0,83.0,339.0,12.61,12304.99,9.2,No,No,,Rainy,11511.26,0.0,0.0,310.82,0.028,11,2021,8,29,6
3886,ORD103886,P-SPO-006,Sports,Skipping Rope,North,Chandigarh,SUP-037,8.0,WH-NO-04,210.0,11.0,104.0,473.0,17.43,491.29,2.9,No,Yes,Autumn,,494.58,0.0,0.0,383.2,0.067,25,2021,10,2,5
3887,ORD103887,P-BEA-015,Beauty,Herbal Shampoo 200ml,East,,SUP-022,2.0,WH-EA-03,453.0,19.0,145.0,650.0,21.36,146.2,8.6,No,No,Spring,Sunny,162.31,0.0,0.0,158.9,0.045,26,2023,2,19,6
3888,ORD103888,P-SPO-009,Sports,Football,West,Pune,SUP-020,12.0,WH-WE-05,190.0,14.0,99.0,392.0,13.67,1613.82,4.7,Yes,No,Autumn,,1503.53,0.0,1.0,462.63,0.074,20,2021,11,22,0
3889,ORD103889,P-GRO-015,Grocery,Tea Powder 500g,North,Delhi,SUP-006,8.0,WH-NO-01,533.0,19.0,209.0,693.0,25.77,477.22,15.0,No,,Autumn,Rainy,470.09,,0.0,330.53,0.067,22,2023,11,18,5
3890,ORD103890,P-ELE-008,Electronics,Power Bank 10000mAh,West,Pune,SUP-018,4.0,WH-WE-04,73.0,10.0,100.0,466.0,14.65,6117.33,4.4,No,No,Summer,Sunny,6260.98,0.0,0.0,341.84,0.113,13,2024,4,9,1
3891,ORD103891,P-FUR-013,Furniture,Wooden Bookshelf,West,Surat,SUP-023,8.0,WH-WE-05,47.0,4.0,33.0,179.0,5.67,5447.6,6.3,No,No,Winter,Sunny,5154.92,0.0,1.0,388.57,0.03,5,2022,12,13,1
3892,ORD103892,P-CLO-010,Clothing,Cotton Saree,West,Pune,SUP-040,9.0,WH-WE-04,554.0,33.0,203.0,934.0,34.31,1518.79,5.9,Yes,No,Winter,Rainy,1504.15,0.0,1.0,484.87,0.197,52,2021,12,16,3
3893,ORD103893,P-CLO-014,Clothing,Cotton Saree,South,Bengaluru,SUP-011,17.0,WH-SO-05,548.0,29.0,200.0,993.0,35.06,447.86,14.0,Yes,No,Summer,Rainy,390.87,0.0,1.0,565.9,0.131,42,2024,4,14,6
3894,ORD103894,P-SPO-005,Sports,Gym Dumbbells 5kg,South,Kochi,SUP-004,11.0,WH-SO-03,112.0,8.0,106.0,394.0,15.39,1832.63,23.4,No,Yes,Autumn,Sunny,1755.27,0.0,,375.13,0.041,17,2024,11,12,1
3895,ORD103895,P-FUR-006,Furniture,Sofa Cushion Set,North,Chandigarh,SUP-011,,WH-NO-03,111.0,3.0,26.0,141.0,4.67,19373.14,12.9,No,No,Autumn,Rainy,21280.16,0.0,1.0,371.02,0.051,6,2024,9,2,0
3896,ORD103896,P-GRO-001,Grocery,Sunflower Oil 1L,North,Chandigarh,SUP-010,6.0,WH-NO-01,195.0,34.0,214.0,1000.0,34.93,238.13,21.6,No,No,Autumn,Cloudy,253.67,0.0,2.0,266.39,0.01,34,2024,9,6,4
3897,ORD103897,P-GRO-004,Grocery,Tea Powder 500g,South,Hyderabad,SUP-038,13.0,WH-SO-02,168.0,22.0,217.0,826.0,25.07,481.51,3.3,No,No,Summer,Rainy,464.42,0.0,1.0,2375.31,0.177,25,2024,3,25,0
3898,ORD103898,P-ELE-003,Electronics,Wireless Earbuds,South,Hyderabad,SUP-007,11.0,WH-SO-01,222.0,11.0,75.0,330.0,11.03,7323.84,3.0,No,No,Winter,Sunny,6730.27,0.0,1.0,391.06,0.222,9,2023,12,15,4
3899,ORD103899,P-ELE-003,Electronics,Laptop Stand,North,Chandigarh,SUP-040,11.0,WH-NO-04,131.0,19.0,90.0,354.0,12.77,6093.16,5.5,No,No,Autumn,Sunny,5989.64,0.0,0.0,386.74,0.108,12,2024,10,29,1
3900,ORD103900,P-ELE-005,Electronics,Power Bank 10000mAh,North,Jaipur,SUP-005,11.0,WH-NO-04,79.0,7.0,39.0,209.0,6.96,2121.26,8.5,Yes,No,Summer,Cloudy,1872.88,0.0,,299.81,0.024,8,2022,5,11,2
3901,ORD103901,P-BEA-014,Beauty,Body Lotion 400ml,Central,Jabalpur,SUP-033,1.0,WH-CE-01,581.0,10.0,160.0,672.0,23.12,552.59,24.1,No,No,Autumn,Sunny,543.89,0.0,0.0,114.68,0.055,23,2024,9,19,3
3902,ORD103902,P-FUR-006,Furniture,Study Table,West,Nagpur,SUP-017,8.0,WH-WE-05,77.0,5.0,33.0,173.0,6.25,12218.89,,No,No,Winter,Sunny,11818.08,0.0,23.0,372.26,0.013,5,2021,1,31,6
3903,ORD103903,P-CLO-013,Clothing,Woolen Sweater,South,Hyderabad,SUP-003,3.0,WH-SO-02,105.0,22.0,140.0,580.0,,2346.84,21.0,Yes,No,Summer,Cloudy,2262.99,0.0,0.0,237.2,0.122,19,2024,5,1,2
3904,ORD103904,P-GRO-013,Grocery,Toor Dal 1kg,Central,Indore,SUP-025,4.0,WH-CE-04,733.0,24.0,176.0,807.0,31.08,363.65,10.0,No,No,Summer,Cloudy,359.54,,1.0,248.69,0.006,35,2022,5,4,2
3905,ORD103905,P-FUR-015,Furniture,Study Table,North,Delhi,SUP-030,6.0,WH-NO-05,95.0,4.0,50.0,182.0,5.99,11983.35,12.1,No,No,Summer,Sunny,12497.94,0.0,1.0,318.69,0.038,8,2022,3,4,4
3906,ORD103906,P-BEA-008,Beauty,Sunscreen Lotion,South,Hyderabad,SUP-034,,WH-SO-05,188.0,29.0,204.0,694.0,22.69,629.16,5.5,No,No,Autumn,Sunny,576.88,0.0,2.0,498.3,0.035,22,2023,9,14,3
3907,ORD103907,P-SPO-013,Sports,Gym Dumbbells 5kg,West,Nagpur,SUP-008,4.0,WH-WE-01,78.0,13.0,96.0,504.0,15.22,378.99,12.7,No,No,Autumn,Cloudy,408.03,0.0,4.0,443.99,0.106,13,2021,9,12,6
3908,ORD103908,P-CLO-007,Clothing,Formal Shirt,South,Chennai,SUP-025,10.0,WH-SO-01,247.0,14.0,104.0,595.0,19.58,892.61,24.3,No,No,Winter,Cloudy,972.96,0.0,3.0,451.26,0.072,15,2024,12,22,6
3909,ORD103909,P-BEA-010,Beauty,Hair Oil 250ml,North,Kanpur,SUP-023,2.0,WH-NO-01,613.0,19.0,170.0,707.0,26.23,221.88,7.0,No,No,Autumn,Cloudy,260.93,0.0,1.0,320.03,0.155,47,2023,11,29,2
3910,ORD103910,P-CLO-013,Clothing,Kids Winter Jacket,South,Coimbatore,SUP-018,7.0,WH-SO-05,255.0,27.0,95.0,375.0,18.09,1148.91,13.5,No,No,Winter,Sunny,1176.15,1.0,1.0,,,18,2021,1,29,4
3911,ORD103911,P-CLO-003,Clothing,Women's Kurti,East,Guwahati,SUP-036,8.0,WH-EA-03,288.0,14.0,141.0,568.0,21.34,1682.74,8.8,No,No,Summer,Sunny,1881.04,0.0,1.0,452.61,0.062,24,2024,5,20,0
3912,ORD103912,P-SPO-001,Sports,Gym Dumbbells 5kg,East,Bhubaneswar,SUP-017,8.0,WH-EA-01,135.0,10.0,63.0,321.0,10.39,4168.87,2.1,No,No,Summer,Rainy,4494.52,0.0,0.0,415.81,0.012,11,2021,6,7,0
3913,ORD103913,P-GRO-003,Grocery,Wheat Flour 5kg,South,Coimbatore,SUP-016,10.0,WH-SO-03,260.0,28.0,241.0,993.0,29.57,350.48,1.8,No,No,Summer,Rainy,355.82,0.0,1.0,367.23,0.006,25,2024,4,17,2
3914,ORD103914,P-GRO-011,Grocery,Basmati Rice 5kg,South,Bengaluru,SUP-022,6.0,WH-SO-03,491.0,46.0,183.0,1157.0,38.3,494.83,8.7,No,No,Summer,Cloudy,446.65,0.0,1.0,257.73,0.059,35,2024,4,2,1
3915,ORD103915,P-GRO-008,Grocery,Wheat Flour 5kg,South,Bengaluru,SUP-038,13.0,WH-SO-03,251.0,,222.0,1090.0,39.67,432.89,13.6,,No,Summer,Cloudy,463.89,0.0,2.0,456.97,,28,2023,7,30,6
3916,ORD103916,P-CLO-005,Clothing,Woolen Sweater,East,Kolkata,SUP-035,3.0,WH-EA-04,331.0,11.0,119.0,461.0,15.05,292.18,3.4,No,No,Summer,Sunny,297.78,0.0,1.0,311.47,0.099,19,2023,5,28,6
