Order_ID,Order_Date,Product_ID,Product_Category,Product_Name,Region,City,Supplier_ID,Supplier_Lead_Time_Days,Warehouse_ID,Current_Inventory,Previous_Day_Sales,Previous_7_Days_Sales,Previous_30_Days_Sales,Average_Daily_Sales,Unit_Price,Discount_Percentage,Promotion,Holiday,Season,Weather,Competitor_Price,Stockout_Days,Delivery_Delay_Days,Transportation_Cost,Customer_Return_Rate,Demand_Quantity
ORD103609,2021-05-12,P-GRO-002,Grocery,Masala Mix 200g,North,Jaipur,SUP-040,7.0,WH-NO-02,891.0,33.0,302.0,1235.0,43.0,489.53,3.4,No,No,Summer,Sunny,464.15,0.0,1.0,372.72,0.07,43
ORD103610,2022-02-13,P-FUR-014,Furniture,Foldable Bed,North,Lucknow,SUP-030,4.0,WH-NO-04,77.0,5.0,32.0,146.0,5.18,15943.35,10.7,Yes,No,Winter,Rainy,13034.67,0.0,,220.49,,8
ORD103611,2022-02-19,P-GRO-014,Grocery,Toor Dal 1kg,West,Surat,SUP-013,12.0,WH-WE-04,294.0,71.0,385.0,1422.0,54.62,461.23,4.6,No,No,,Cloudy,495.43,0.0,1.0,,0.064,41
ORD103612,2022-07-02,P-FUR-005,Furniture,Dining Chair,East,Guwahati,SUP-007,6.0,WH-EA-04,44.0,5.0,25.0,98.0,3.04,2414.27,35.2,Yes,No,Summer,Rainy,2645.04,0.0,1.0,388.45,0.051,5
ORD103613,2021-12-22,P-SPO-010,Sports,Yoga Mat,North,Jaipur,SUP-009,16.0,WH-NO-01,259.0,20.0,105.0,393.0,13.58,4118.91,24.9,No,No,Winter,Sunny,3542.19,0.0,1.0,548.57,0.061,17
ORD103614,2022-10-30,P-FUR-009,Furniture,Office Chair,North,Delhi,SUP-023,9.0,WH-NO-02,86.0,12.0,57.0,204.0,8.32,8943.43,14.1,No,Yes,Autumn,Rainy,9807.75,0.0,1.0,351.71,0.207,14
ORD103615,2024-08-08,P-FUR-001,Furniture,TV Unit,East,,SUP-007,6.0,WH-EA-03,96.0,5.0,,146.0,4.61,10913.94,10.6,No,No,Autumn,Rainy,11264.48,0.0,0.0,327.79,0.274,5
ORD103616,2021-05-06,P-GRO-008,Grocery,Instant Noodles Pack,East,Guwahati,SUP-010,6.0,WH-EA-05,555.0,54.0,362.0,1434.0,40.95,441.05,12.2,No,No,Summer,Rainy,402.16,0.0,,379.98,0.25,38
ORD103617,2024-07-29,P-ELE-010,Electronics,Bluetooth Speaker,West,Mumbai,SUP-026,6.0,WH-WE-03,101.0,11.0,60.0,303.0,9.83,2162.71,9.0,No,No,Summer,Sunny,2126.51,0.0,0.0,302.29,0.041,12
ORD103618,2022-08-26,P-GRO-004,Grocery,Masala Mix 200g,North,Jaipur,SUP-014,19.0,WH-NO-04,1009.0,34.0,335.0,1174.0,43.59,471.3,,No,No,Autumn,Sunny,444.7,0.0,,449.58,0.291,39
ORD103619,2023-04-25,P-SPO-006,Sports,Yoga Mat,West,Nagpur,SUP-028,4.0,WH-WE-02,227.0,16.0,138.0,606.0,16.69,4090.03,12.6,No,No,Summer,Cloudy,4392.14,0.0,1.0,271.94,0.062,21
ORD103620,2023-09-09,P-FUR-009,Furniture,Sofa Cushion Set,Central,Raipur,SUP-040,2.0,WH-CE-02,14.0,4.0,27.0,138.0,4.61,1822.47,10.7,No,No,Autumn,Cloudy,1688.69,1.0,0.0,142.16,0.1,4
ORD103621,2023-12-10,P-GRO-014,Grocery,Basmati Rice 5kg,East,Ranchi,SUP-004,4.0,WH-EA-04,221.0,31.0,,774.0,23.95,177.3,11.4,No,No,,Rainy,207.41,0.0,1.0,375.28,0.069,29
ORD103622,2024-10-10,P-CLO-001,Clothing,Cotton Saree,North,Kanpur,SUP-026,7.0,WH-NO-05,220.0,40.0,263.0,929.0,32.22,292.78,9.2,No,No,Autumn,Sunny,319.92,0.0,1.0,467.73,0.082,34
ORD103623,2024-12-31,P-BEA-015,Beauty,Herbal Shampoo 200ml,West,Ahmedabad,SUP-033,12.0,WH-WE-01,918.0,40.0,255.0,1148.0,40.95,571.17,13.0,No,No,Winter,Cloudy,515.2,0.0,0.0,403.78,0.069,44
ORD103624,2021-05-24,P-FUR-013,Furniture,Office Chair,South,Kochi,SUP-006,12.0,WH-SO-03,63.0,6.0,50.0,223.0,6.92,12544.62,22.0,No,No,Summer,Sunny,14188.9,0.0,1.0,367.24,0.155,10
ORD103625,2022-08-23,P-CLO-013,Clothing,Track Pants,North,Kanpur,SUP-032,13.0,WH-NO-04,250.0,14.0,100.0,491.0,18.13,669.17,0.8,Yes,No,Summer,Cloudy,708.24,0.0,0.0,448.89,,22
ORD103626,2023-02-27,P-SPO-001,Sports,Football,South,Bengaluru,SUP-021,5.0,WH-SO-01,188.0,15.0,112.0,487.0,16.98,1199.3,11.8,No,No,Winter,Sunny,1184.85,0.0,1.0,262.08,0.04,15
ORD103627,2023-02-03,P-FUR-009,Furniture,Plastic Storage Rack,Central,Jabalpur,SUP-026,4.0,WH-CE-04,39.0,3.0,27.0,94.0,3.17,3713.09,0.6,Yes,No,Winter,Rainy,3913.82,0.0,0.0,374.25,,4
ORD103628,2024-12-19,P-FUR-006,Furniture,TV Unit,South,Bengaluru,SUP-003,,WH-SO-03,66.0,5.0,24.0,145.0,4.28,5966.79,14.6,No,No,Winter,Sunny,6408.17,0.0,1.0,296.3,0.101,3
ORD103629,2023-08-10,P-ELE-014,Electronics,Home Router,West,Ahmedabad,SUP-018,9.0,WH-WE-03,196.0,19.0,,477.0,18.49,7050.78,4.0,Yes,No,Autumn,Cloudy,6623.04,0.0,0.0,345.24,0.167,15
ORD103630,2022-08-11,P-ELE-012,Electronics,Bluetooth Speaker,East,Ranchi,SUP-015,4.0,WH-EA-03,31.0,4.0,39.0,184.0,5.55,10741.08,28.5,No,No,Summer,Sunny,11458.55,0.0,1.0,354.16,0.095,4
ORD103631,2024-09-06,P-SPO-010,Sports,Cricket Bat,East,Guwahati,SUP-007,9.0,WH-EA-05,214.0,9.0,83.0,356.0,11.01,4404.72,16.9,No,No,Autumn,Sunny,4252.24,3.0,0.0,345.12,0.08,14
ORD103632,2023-12-04,P-CLO-001,Clothing,Denim Jeans,North,Lucknow,SUP-031,12.0,WH-NO-01,258.0,22.0,146.0,715.0,22.53,288.77,17.8,No,No,Winter,Cloudy,307.58,0.0,2.0,353.34,0.05,30
ORD103633,2024-03-10,P-GRO-014,Grocery,Tea Powder 500g,East,Guwahati,SUP-021,9.0,WH-EA-02,711.0,40.0,229.0,1102.0,34.34,363.19,27.2,No,No,,Sunny,359.23,0.0,1.0,403.33,0.024,45
ORD103634,2023-07-06,P-CLO-008,Clothing,Denim Jeans,North,Lucknow,SUP-036,9.0,WH-NO-02,256.0,18.0,162.0,553.0,20.79,1424.94,6.1,No,No,,Cloudy,1310.11,0.0,1.0,326.4,0.017,22
ORD103635,2021-04-05,P-ELE-003,Electronics,Laptop Stand,South,Chennai,SUP-007,9.0,WH-SO-05,216.0,5.0,70.0,217.0,8.42,1224.89,5.1,No,No,Summer,Sunny,1286.65,1.0,0.0,349.44,0.103,7
ORD103636,2024-11-19,P-BEA-014,Beauty,Talcum Powder,South,Kochi,SUP-030,1.0,WH-SO-03,641.0,17.0,196.0,637.0,25.95,897.56,18.7,No,No,Autumn,Cloudy,870.37,0.0,1.0,181.08,0.058,22
ORD103637,2023-11-08,P-GRO-014,Grocery,Tea Powder 500g,South,Bengaluru,SUP-025,5.0,WH-SO-01,1301.0,62.0,450.0,1622.0,56.27,476.22,6.6,No,No,Autumn,Rainy,482.11,0.0,0.0,288.56,0.104,64
ORD103638,2021-08-07,P-BEA-008,Beauty,Sunscreen Lotion,East,Ranchi,SUP-027,4.0,WH-EA-01,348.0,28.0,170.0,754.0,24.39,117.14,21.6,Yes,No,Summer,Rainy,120.97,,0.0,298.08,0.017,22
ORD103639,2022-01-04,P-CLO-010,Clothing,Kids Winter Jacket,North,Chandigarh,SUP-013,14.0,WH-NO-05,146.0,21.0,164.0,697.0,25.78,1692.99,7.3,No,No,Winter,Sunny,1891.99,0.0,3.0,593.18,0.028,25
ORD103640,2022-05-14,P-GRO-010,Grocery,Sunflower Oil 1L,South,Bengaluru,SUP-028,17.0,WH-SO-01,,18.0,135.0,789.0,24.9,104.38,9.0,No,No,Summer,Cloudy,100.74,0.0,2.0,585.81,0.148,23
ORD103641,2022-01-08,P-ELE-005,Electronics,Smartwatch,Central,Gwalior,SUP-010,12.0,WH-CE-01,109.0,5.0,50.0,263.0,8.92,7041.92,21.5,No,No,Winter,Sunny,6564.13,0.0,1.0,510.45,0.103,13
ORD103642,2023-06-27,P-BEA-012,Beauty,Talcum Powder,North,Delhi,SUP-031,4.0,WH-NO-03,115.0,16.0,180.0,786.0,26.23,101.85,10.4,No,No,Autumn,Sunny,115.26,1.0,0.0,298.38,0.053,31
ORD103643,2023-03-11,P-ELE-015,Electronics,Laptop Stand,South,,SUP-018,11.0,WH-SO-03,105.0,7.0,63.0,239.0,7.51,12085.83,14.2,No,No,Spring,Rainy,12088.91,0.0,3.0,,0.096,9
ORD103644,2021-11-07,P-ELE-015,Electronics,Power Bank 10000mAh,South,Chennai,SUP-020,17.0,WH-SO-02,289.0,8.0,92.0,460.0,15.34,4963.55,7.6,No,No,Autumn,Sunny,4747.08,0.0,2.0,543.43,0.179,12
ORD103645,2023-10-15,P-BEA-011,Beauty,Body Lotion 400ml,South,Coimbatore,SUP-024,14.0,WH-SO-01,317.0,19.0,189.0,487.0,18.44,851.11,5.8,Yes,No,Autumn,Sunny,875.78,0.0,3.0,574.89,0.081,23
ORD103646,2022-02-24,P-GRO-006,Grocery,Toor Dal 1kg,West,Pune,SUP-004,6.0,WH-WE-01,819.0,46.0,272.0,1383.0,39.91,185.89,2.0,No,No,Spring,Rainy,180.78,0.0,1.0,234.81,0.178,54
ORD103647,2021-08-21,P-GRO-014,Grocery,Wheat Flour 5kg,South,Coimbatore,SUP-015,14.0,WH-SO-03,1275.0,32.0,323.0,1716.0,54.32,319.96,20.8,No,No,Summer,Sunny,313.11,0.0,2.0,370.88,0.083,54
ORD103648,2024-10-29,P-GRO-014,Grocery,Masala Mix 200g,South,Bengaluru,SUP-009,6.0,WH-SO-05,872.0,30.0,283.0,1172.0,44.03,277.8,8.4,Yes,No,Autumn,Sunny,335.0,0.0,1.0,348.81,0.028,72
ORD103649,2022-04-05,P-BEA-001,Beauty,Lipstick Set,East,Guwahati,SUP-039,10.0,WH-EA-01,204.0,12.0,88.0,373.0,12.73,129.32,17.4,Yes,No,Summer,Rainy,119.1,0.0,0.0,478.48,0.095,13
ORD103650,2021-12-06,P-GRO-006,Grocery,Sugar 1kg,South,Coimbatore,SUP-017,16.0,WH-SO-03,1093.0,48.0,535.0,1935.0,63.48,552.85,3.7,No,No,Winter,Sunny,489.25,0.0,4.0,667.0,0.065,81
ORD103651,2023-11-13,P-GRO-009,Grocery,Sugar 1kg,Central,Indore,SUP-001,16.0,WH-CE-01,419.0,28.0,190.0,705.0,26.73,462.85,,No,Yes,Autumn,Rainy,508.23,0.0,0.0,422.35,0.152,33
ORD103652,2024-01-21,P-GRO-009,Grocery,Basmati Rice 5kg,Central,Jabalpur,SUP-002,4.0,WH-CE-04,211.0,33.0,,820.0,25.37,72.46,14.7,No,No,Winter,Sunny,70.26,0.0,1.0,360.22,0.11,27
ORD103653,2021-08-11,P-GRO-011,Grocery,Wheat Flour 5kg,North,Chandigarh,SUP-037,11.0,WH-NO-01,300.0,46.0,435.0,1308.0,49.14,305.92,9.8,No,No,Summer,Stormy,313.73,0.0,1.0,388.46,0.032,43
ORD103654,2021-03-23,P-GRO-008,Grocery,Wheat Flour 5kg,South,Coimbatore,SUP-007,9.0,WH-SO-02,507.0,15.0,192.0,1061.0,30.26,469.41,17.0,Yes,,Spring,Rainy,493.38,0.0,0.0,287.31,0.134,42
ORD103655,2024-05-26,P-ELE-001,Electronics,Smartphone Charger,North,Delhi,SUP-001,8.0,WH-NO-01,210.0,9.0,51.0,271.0,8.27,10167.77,2.7,No,No,Summer,Sunny,8744.43,0.0,0.0,242.89,0.036,6
ORD103656,2023-01-07,P-ELE-003,Electronics,Power Bank 10000mAh,North,Kanpur,SUP-009,,WH-NO-04,66.0,7.0,57.0,,7.57,9424.24,30.1,No,No,,Stormy,10284.18,0.0,0.0,252.97,0.254,9
ORD103657,2022-10-29,P-GRO-012,Grocery,Masala Mix 200g,East,Patna,SUP-009,10.0,WH-EA-04,738.0,41.0,284.0,945.0,35.28,417.96,4.9,No,No,Autumn,Sunny,399.19,0.0,1.0,343.32,0.085,37
ORD103658,2022-09-07,P-SPO-011,Sports,Cycling Helmet,East,Guwahati,SUP-004,6.0,WH-EA-01,221.0,27.0,128.0,487.0,16.02,4441.7,2.5,No,No,Autumn,Rainy,5116.44,0.0,0.0,342.37,0.148,20
ORD103659,2023-05-07,P-ELE-010,Electronics,Smartphone Charger,South,Bengaluru,SUP-040,19.0,WH-SO-03,105.0,4.0,32.0,161.0,6.23,10740.44,20.7,No,No,,Cloudy,10056.27,0.0,1.0,432.56,,6
ORD103660,2023-09-12,P-GRO-007,Grocery,Toor Dal 1kg,South,Bengaluru,SUP-003,3.0,WH-SO-02,616.0,35.0,392.0,1325.0,45.0,345.71,2.2,No,No,Autumn,Sunny,389.01,0.0,2.0,365.44,0.125,69
ORD103661,2021-04-28,P-SPO-005,Sports,Football,South,,SUP-030,6.0,WH-SO-01,81.0,10.0,53.0,269.0,9.01,3106.15,34.4,Yes,No,Summer,Cloudy,3540.2,0.0,1.0,279.56,0.043,15
ORD103662,2022-01-23,P-SPO-005,Sports,Cricket Bat,Central,Jabalpur,SUP-034,9.0,WH-CE-01,453.0,25.0,152.0,617.0,19.83,3357.95,14.9,No,No,Winter,Sunny,3226.45,0.0,1.0,386.54,0.021,21
ORD103663,2024-10-26,P-FUR-011,Furniture,Foldable Bed,Central,Indore,SUP-026,10.0,WH-CE-05,41.0,6.0,28.0,122.0,3.71,19881.02,18.4,No,No,Autumn,Cloudy,19578.34,0.0,1.0,350.79,0.067,5
ORD103664,2021-09-01,P-GRO-008,Grocery,Instant Noodles Pack,North,Kanpur,SUP-006,2.0,WH-NO-04,269.0,41.0,355.0,1513.0,46.53,96.86,21.0,Yes,No,Autumn,,94.43,0.0,1.0,328.42,0.046,58
ORD103665,2024-08-18,P-GRO-002,Grocery,Basmati Rice 5kg,East,Bhubaneswar,SUP-030,21.0,WH-EA-04,399.0,28.0,252.0,1225.0,37.28,553.32,10.8,No,No,Autumn,Sunny,620.59,0.0,1.0,539.87,0.039,50
ORD103666,2022-08-10,P-GRO-006,Grocery,Sugar 1kg,South,,SUP-014,8.0,WH-SO-02,744.0,32.0,343.0,1300.0,41.81,278.3,29.5,No,No,Summer,Rainy,282.29,0.0,0.0,366.2,0.263,65
ORD103667,2021-10-05,P-ELE-013,Electronics,Wireless Earbuds,West,Ahmedabad,SUP-017,6.0,WH-WE-02,125.0,8.0,64.0,,9.07,4210.24,6.0,Yes,No,Autumn,Rainy,4389.68,0.0,0.0,305.93,0.06,16
ORD103668,2023-05-19,P-GRO-009,Grocery,Instant Noodles Pack,East,Bhubaneswar,SUP-011,6.0,WH-EA-04,198.0,22.0,199.0,657.0,23.49,129.82,13.4,Yes,No,Summer,Cloudy,128.33,0.0,0.0,347.45,0.187,23
ORD103669,2023-08-27,P-CLO-013,Clothing,Men's Cotton T-Shirt,West,Pune,SUP-032,8.0,WH-WE-03,751.0,33.0,183.0,756.0,31.42,1866.25,4.7,No,No,Summer,Cloudy,1936.74,0.0,3.0,410.32,0.063,28
ORD103670,2022-05-27,P-GRO-008,Grocery,Toor Dal 1kg,North,Jaipur,SUP-024,15.0,WH-NO-01,482.0,31.0,271.0,927.0,30.48,96.42,21.3,No,No,Summer,Sunny,100.56,0.0,0.0,511.46,0.095,31
ORD103671,2024-03-04,P-FUR-008,Furniture,Study Table,South,Kochi,SUP-007,4.0,WH-SO-03,134.0,3.0,29.0,148.0,5.61,11865.04,12.6,No,No,Summer,Stormy,11298.56,0.0,0.0,229.39,0.136,2
ORD103672,2021-04-04,P-GRO-015,Grocery,Toor Dal 1kg,Central,Jabalpur,SUP-017,10.0,WH-CE-03,498.0,15.0,252.0,869.0,28.65,481.64,14.2,No,No,Summer,Rainy,549.94,0.0,2.0,436.31,0.059,33
ORD103673,2021-06-28,P-GRO-008,Grocery,Toor Dal 1kg,North,Chandigarh,SUP-032,6.0,WH-NO-03,211.0,50.0,335.0,1199.0,51.69,387.01,1.0,No,No,Autumn,Rainy,380.7,0.0,2.0,365.08,0.04,25
ORD103674,2023-06-28,P-BEA-003,Beauty,Sunscreen Lotion,North,Kanpur,SUP-038,23.0,WH-NO-03,,35.0,334.0,1181.0,44.87,470.91,19.1,No,No,Autumn,Rainy,509.71,0.0,4.0,750.27,0.041,50
ORD103675,2023-04-24,P-SPO-007,Sports,Skipping Rope,West,Nagpur,SUP-038,5.0,WH-WE-05,153.0,10.0,80.0,338.0,12.22,3231.73,6.8,No,No,Summer,Sunny,2905.52,0.0,2.0,443.6,0.098,10
ORD103676,2023-10-19,P-GRO-010,Grocery,Masala Mix 200g,West,,SUP-006,,WH-WE-02,740.0,58.0,277.0,1809.0,45.84,188.44,6.3,No,No,Autumn,Sunny,198.75,0.0,1.0,342.12,0.06,72
ORD103677,2024-05-27,P-CLO-006,Clothing,Denim Jeans,West,Surat,SUP-035,,WH-WE-03,472.0,34.0,187.0,789.0,28.44,717.78,3.0,No,No,Summer,Cloudy,778.93,0.0,0.0,348.3,0.086,44
ORD103678,2024-09-20,P-GRO-007,Grocery,Masala Mix 200g,West,Surat,SUP-023,23.0,WH-WE-05,1375.0,55.0,486.0,1770.0,61.76,343.17,9.3,No,No,Autumn,Sunny,350.47,0.0,1.0,520.11,0.023,90
ORD103679,2023-01-11,P-ELE-014,Electronics,Bluetooth Speaker,West,Mumbai,SUP-030,13.0,WH-WE-05,44.0,,95.0,384.0,12.72,3190.35,19.8,No,Yes,Winter,Cloudy,3464.95,0.0,1.0,452.33,0.14,14
ORD103680,2023-01-03,P-BEA-007,Beauty,Face Wash 100ml,North,Jaipur,SUP-016,7.0,WH-NO-05,420.0,34.0,215.0,834.0,25.8,502.96,11.8,No,No,Winter,Sunny,474.5,0.0,2.0,482.88,,36
ORD103681,2024-09-11,P-ELE-005,Electronics,Smartwatch,East,Ranchi,SUP-027,13.0,WH-EA-04,47.0,15.0,83.0,304.0,10.92,1040.14,19.9,No,No,Autumn,Cloudy,1079.46,0.0,1.0,440.37,0.053,8
ORD103682,2024-11-04,P-CLO-002,Clothing,Cotton Saree,West,Pune,SUP-011,,WH-WE-01,,21.0,106.0,346.0,14.35,2061.28,17.2,No,No,Autumn,Cloudy,1810.51,0.0,0.0,358.34,0.096,12
ORD103683,2021-03-11,P-CLO-007,Clothing,Denim Jeans,West,Nagpur,SUP-021,3.0,WH-WE-05,339.0,24.0,229.0,658.0,26.0,1174.83,7.5,No,No,Spring,Sunny,1188.79,0.0,0.0,312.04,0.099,23
ORD103684,2023-01-09,P-ELE-012,Electronics,Smartwatch,South,Kochi,SUP-010,10.0,WH-SO-01,160.0,11.0,62.0,240.0,8.29,7620.96,3.5,No,No,Winter,,7137.55,0.0,1.0,358.78,0.172,9
ORD103685,2024-09-04,P-ELE-005,Electronics,Bluetooth Speaker,North,Jaipur,SUP-016,13.0,WH-NO-03,52.0,9.0,58.0,,9.59,3453.1,10.8,No,No,Autumn,Sunny,3434.11,0.0,1.0,561.12,0.156,12
ORD103686,2021-03-16,P-GRO-008,Grocery,Sunflower Oil 1L,West,Surat,SUP-017,5.0,WH-WE-03,150.0,59.0,246.0,1157.0,42.93,570.56,19.0,Yes,No,Summer,Sunny,633.52,2.0,1.0,300.79,0.067,45
ORD103687,2024-11-28,P-SPO-010,Sports,Badminton Racket,South,Hyderabad,SUP-035,13.0,WH-SO-04,171.0,12.0,112.0,403.0,12.48,2861.26,10.5,No,No,Autumn,Sunny,3259.05,0.0,4.0,577.41,0.315,19
ORD103688,2023-12-31,P-FUR-014,Furniture,Plastic Storage Rack,North,Chandigarh,SUP-026,12.0,WH-NO-04,44.0,7.0,45.0,186.0,6.53,19413.04,23.5,No,No,Winter,Sunny,17421.42,0.0,0.0,283.19,0.15,6
ORD103689,2021-08-16,P-GRO-013,Grocery,Wheat Flour 5kg,West,Ahmedabad,SUP-026,17.0,WH-WE-04,552.0,28.0,287.0,1190.0,40.48,321.21,9.1,No,No,Autumn,Sunny,353.21,0.0,0.0,521.69,0.129,54
ORD103690,2023-07-26,P-ELE-005,Electronics,Home Router,East,Bhubaneswar,SUP-012,26.0,WH-EA-02,47.0,7.0,65.0,270.0,10.2,10047.14,2.5,No,No,Autumn,Sunny,11171.71,1.0,1.0,647.95,0.026,9
ORD103691,2022-09-22,P-FUR-003,Furniture,Plastic Storage Rack,South,Hyderabad,SUP-018,10.0,WH-SO-04,111.0,6.0,27.0,155.0,4.99,10613.74,13.4,No,No,Autumn,Sunny,10889.4,1.0,2.0,422.45,0.02,6
ORD103692,2022-05-04,P-ELE-011,Electronics,Laptop Stand,North,Kanpur,SUP-019,5.0,WH-NO-04,50.0,9.0,62.0,215.0,6.79,8598.33,9.6,No,No,Summer,Sunny,9532.42,0.0,0.0,216.5,0.11,8
ORD103693,2023-06-26,P-CLO-004,Clothing,Men's Cotton T-Shirt,North,Jaipur,SUP-032,9.0,WH-NO-01,242.0,14.0,117.0,508.0,20.4,360.66,32.6,No,No,Summer,Cloudy,348.69,0.0,0.0,453.83,0.099,18
ORD103694,2023-12-11,P-BEA-006,Beauty,Moisturizer Cream,West,Pune,SUP-008,5.0,WH-WE-04,259.0,40.0,171.0,785.0,28.57,775.19,5.8,Yes,No,Winter,Rainy,743.32,0.0,1.0,347.34,0.124,42
ORD103695,2024-07-29,P-CLO-002,Clothing,Woolen Sweater,East,Bhubaneswar,SUP-003,3.0,WH-EA-01,3502.0,35.0,174.0,770.0,26.0,2337.32,4.8,No,No,Autumn,Sunny,2242.03,0.0,0.0,348.59,0.056,16
ORD103696,2022-09-02,P-GRO-012,Grocery,Masala Mix 200g,North,Lucknow,SUP-021,12.0,WH-NO-03,245.0,45.0,262.0,1267.0,40.17,264.85,8.2,No,No,Autumn,Sunny,279.98,1.0,1.0,438.1,0.003,36
ORD103697,2021-08-22,P-ELE-003,Electronics,Home Router,South,Bengaluru,SUP-033,11.0,WH-SO-02,121.0,16.0,78.0,449.0,12.1,12638.75,16.0,No,Yes,Autumn,Sunny,12540.41,0.0,1.0,424.61,0.063,22
ORD103698,2024-06-15,P-ELE-006,Electronics,Wireless Earbuds,North,Lucknow,SUP-030,12.0,WH-NO-02,74.0,5.0,51.0,183.0,6.52,12187.51,18.6,No,No,Summer,Sunny,11489.59,0.0,0.0,397.73,0.044,6
ORD103699,2022-05-04,P-CLO-007,Clothing,Track Pants,North,,SUP-033,11.0,WH-NO-02,522.0,12.0,171.0,457.0,20.82,1810.25,12.4,No,,Summer,Sunny,1713.52,1.0,1.0,369.34,0.144,14
ORD103700,2024-01-15,P-SPO-001,Sports,Yoga Mat,South,Kochi,SUP-016,13.0,WH-SO-05,236.0,10.0,80.0,322.0,11.41,1161.9,,Yes,No,Winter,Cloudy,1162.01,0.0,1.0,,0.041,18
ORD103701,2024-03-11,P-GRO-012,Grocery,Basmati Rice 5kg,East,Kolkata,SUP-010,6.0,WH-EA-05,272.0,43.0,232.0,979.0,31.56,219.31,20.6,Yes,No,Summer,Cloudy,204.41,0.0,0.0,295.72,0.034,37
ORD103702,2021-03-27,P-CLO-010,Clothing,Men's Cotton T-Shirt,North,Lucknow,SUP-027,16.0,WH-NO-04,259.0,21.0,91.0,472.0,15.03,1515.75,4.4,No,No,Spring,Rainy,1596.8,0.0,1.0,588.69,0.018,18
ORD103703,2022-08-23,P-FUR-009,Furniture,Dining Chair,South,Chennai,SUP-002,5.0,WH-SO-04,149.0,4.0,53.0,202.0,6.88,16363.36,11.7,No,No,,Rainy,17927.81,0.0,1.0,181.79,0.31,6
ORD103704,2021-05-04,P-ELE-003,Electronics,Smartwatch,South,Chennai,SUP-036,9.0,WH-SO-02,162.0,6.0,61.0,240.0,8.99,19677.7,6.7,No,No,Summer,Rainy,6391.14,1.0,3.0,530.56,,10
ORD103705,2023-06-03,P-ELE-001,Electronics,Smartwatch,South,Chennai,SUP-029,9.0,WH-SO-01,253.0,9.0,86.0,,12.9,5007.0,15.0,No,No,Autumn,Sunny,6173.07,0.0,2.0,358.77,0.094,13
ORD103706,2024-03-07,P-GRO-001,Grocery,Masala Mix 200g,North,Jaipur,SUP-021,18.0,WH-NO-03,707.0,12.0,230.0,866.0,28.59,150.25,31.9,No,No,Spring,Sunny,155.19,0.0,1.0,504.95,0.023,31
ORD103707,2023-03-30,P-FUR-010,Furniture,Study Table,North,Kanpur,SUP-008,2.0,WH-NO-03,106.0,4.0,29.0,163.0,5.3,2202.82,3.1,No,No,Spring,Cloudy,2501.56,0.0,2.0,279.46,,3
ORD103708,2022-04-19,P-CLO-012,Clothing,Men's Cotton T-Shirt,North,Delhi,SUP-011,4.0,WH-NO-02,84.0,23.0,166.0,569.0,20.47,340.48,6.7,No,No,,Cloudy,345.49,0.0,1.0,340.58,0.159,16
ORD103709,2024-11-22,P-BEA-012,Beauty,Talcum Powder,South,Chennai,SUP-040,7.0,WH-SO-02,327.0,3.0,179.0,833.0,25.62,949.67,19.8,No,No,Autumn,Cloudy,928.52,0.0,0.0,393.14,0.035,23
ORD103710,2021-05-06,P-SPO-013,Sports,Gym Dumbbells 5kg,West,Ahmedabad,SUP-001,8.0,WH-WE-01,,19.0,124.0,579.0,18.96,3391.2,13.4,No,No,Summer,Cloudy,3423.52,0.0,0.0,364.07,0.073,20
ORD103711,2021-07-26,P-BEA-006,Beauty,Body Lotion 400ml,North,Lucknow,SUP-001,9.0,WH-NO-05,604.0,34.0,211.0,705.0,23.77,1004.01,19.2,No,No,Summer,Stormy,1017.37,0.0,0.0,286.54,0.015,28
ORD103712,2022-06-19,P-SPO-001,Sports,Gym Dumbbells 5kg,West,Surat,SUP-014,7.0,WH-WE-02,161.0,15.0,,386.0,,2083.21,15.2,Yes,No,Autumn,Cloudy,2062.61,0.0,4.0,479.83,,19
ORD103713,2024-10-17,P-BEA-004,Beauty,Herbal Shampoo 200ml,West,Pune,SUP-010,7.0,WH-WE-05,892.0,43.0,202.0,1109.0,38.34,408.17,6.4,No,Yes,Autumn,Rainy,372.82,0.0,0.0,357.19,0.064,41
ORD103714,2024-07-30,P-BEA-012,Beauty,Sunscreen Lotion,North,Chandigarh,SUP-028,11.0,WH-NO-04,289.0,41.0,319.0,1294.0,39.63,278.54,1.8,No,No,Autumn,Stormy,256.72,0.0,0.0,386.82,0.145,30
ORD103715,2023-04-05,P-BEA-012,Beauty,Talcum Powder,North,Chandigarh,SUP-002,7.0,WH-NO-01,246.0,27.0,156.0,576.0,20.39,1178.88,10.0,No,No,Summer,Sunny,1285.75,0.0,2.0,431.34,0.046,33
ORD103716,2024-10-23,P-BEA-008,Beauty,Face Wash 100ml,North,Lucknow,SUP-032,12.0,WH-NO-01,194.0,29.0,142.0,661.0,24.89,148.12,10.4,No,No,Autumn,Sunny,158.0,0.0,2.0,526.46,0.15,23
ORD103717,2024-08-13,P-BEA-001,Beauty,Herbal Shampoo 200ml,North,Jaipur,SUP-032,5.0,WH-NO-03,502.0,24.0,186.0,798.0,26.65,995.2,19.4,No,No,Autumn,Sunny,1136.82,0.0,0.0,245.01,0.03,42
ORD103718,2023-05-08,P-SPO-012,Sports,Yoga Mat,East,Guwahati,SUP-010,2.0,WH-EA-01,278.0,18.0,113.0,341.0,14.3,2821.56,9.2,Yes,No,Summer,Sunny,2732.9,0.0,1.0,271.67,0.086,17
